date,coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,year,month,day_of_week,day_of_year,week_of_year,quarter
2022-03-16,Sperax,SPA,0.166557,0.8911138923654569,0.5143090760425183,0.1039488966318234,8.010257145096775e-06,8.245023385956111e-05,2022,3,2,75,11,1
2022-03-16,DUSK Network,DUSK,0.325281,0.90738423028786,0.490596892886345,0.1006581494386372,0.0004799435546956,8.202234724868945e-05,2022,3,2,75,11,1
2022-03-16,iExec RLC,RLC,1.81,0.904881101376721,0.5748160261651676,0.1225319396051103,0.0001113311200947,8.215613776383206e-05,2022,3,2,75,11,1
2022-03-16,DEAPCOIN,DEP,0.027606422572,0.886107634543179,0.5208503679476696,0.0822686798296554,9.13531341143172e-05,8.137275262948382e-05,2022,3,2,75,11,1
2022-03-16,StormX,STMX,0.01399186433,0.9123904881101376,0.5461978740801308,0.1085946573751451,3.998609193906828e-05,8.122326647392979e-05,2022,3,2,75,11,1
2022-03-16,RMRK,RMRK,13.65,0.918648310387985,0.5641864268192968,0.1091753774680603,8.187668131306838e-05,8.071431922558348e-05,2022,3,2,75,11,1
2022-03-16,Qredo,QRDO,2.55,0.9249061326658324,0.6377759607522485,0.1252419667053813,0.0004111477295921,7.769227830121194e-05,2022,3,2,75,11,1
2022-03-16,Stratis,STRAX,0.931273,0.8998748435544431,0.5494685200327064,0.1053039101819589,5.51218556059919e-05,7.717193302828111e-05,2022,3,2,75,11,1
2022-03-16,STP Network,STPT,0.085865788522,0.8898623279098873,0.5331152902698282,0.100077429345722,0.0002028374259487,7.69203375825036e-05,2022,3,2,75,11,1
2022-03-16,Steem,STEEM,0.315524,0.8973717146433041,0.5363859362224038,0.1097560975609755,0.0001038944025671,7.569148362728589e-05,2022,3,2,75,11,1
2022-03-16,Alpha Finance,ALPHA,0.279294,0.9036295369211514,0.5723630417007358,0.1120789779326364,0.0001278201251848,7.551793340038182e-05,2022,3,2,75,11,1
2022-03-16,NKN,NKN,0.192439,0.918648310387985,0.5919869174161896,0.1204026325977545,0.0001587414327912,7.504879612077367e-05,2022,3,2,75,11,1
2022-03-16,RSK Infrastructure Framework,RIF,0.150149,0.902377972465582,0.5543744889615698,0.1093689508323654,2.059214010133336e-05,7.442403875717479e-05,2022,3,2,75,11,1
2022-03-16,Balancer,BAL,11.45,0.916145181476846,0.5461978740801308,0.1099496709252806,0.0004215331843457,7.402848928920007e-05,2022,3,2,75,11,1
2022-03-16,Dawn Protocol,DAWN,1.7,0.9011264080100124,0.5470155355682746,0.1144018583042973,4.1737055158970514e-05,7.344550578235141e-05,2022,3,2,75,11,1
2022-03-16,Cartesi,CTSI,0.311626,0.9061326658322904,0.5200327064595257,0.1118854045683313,0.0002923205323108,0.0001238337382286,2022,3,2,75,11,1
2022-03-16,GXChain,GXC,1.64,0.90738423028786,0.5216680294358135,0.1043360433604335,0.0001927443334811,7.270101439339714e-05,2022,3,2,75,11,1
2022-03-16,Dero,DERO,10.86,0.9236545682102628,0.5404742436631234,0.0807200929152148,1.39939834769302e-05,7.02283492335154e-05,2022,3,2,75,11,1
2022-03-16,Kirobo,KIRO,0.126408,0.904881101376721,0.543744889615699,0.0936895083236546,5.21848211566622e-07,6.983662058440931e-05,2022,3,2,75,11,1
2022-03-16,Alien Worlds,TLM,0.096545880435,0.9261576971214018,0.5600981193785772,0.1076267905536197,0.0007660989503767,6.874890110613265e-05,2022,3,2,75,11,1
2022-03-16,Strike,STRK,37.95,0.8898623279098873,0.5396565821749794,0.1020131629887727,0.0001678030584098,6.815392808874309e-05,2022,3,2,75,11,1
2022-03-16,Aavegotchi,GHST,1.95,0.8898623279098873,0.5347506132461161,0.1113046844754161,0.0004884417382253,6.643923607397204e-05,2022,3,2,75,11,1
2022-03-16,Victoria VR,VR,0.144477,0.9449311639549436,0.525756336876533,0.1142082849399922,0.0001220054159449,6.639254734262993e-05,2022,3,2,75,11,1
2022-03-16,Ankr Reward-Bearing Staked ETH,AETHC,2196.39,0.90738423028786,0.5298446443172525,0.1041424699961285,2.2602756519289547e-05,6.588002282845585e-05,2022,3,2,75,11,1
2022-03-16,Decentral Games,DG,0.306293,0.8873591989987485,0.5298446443172525,0.1085946573751451,1.4753766397354248e-05,6.527193918335318e-05,2022,3,2,75,11,1
2022-03-16,Meerkat Shares,MSHARE,12965.17,0.8973717146433041,0.552739165985282,0.2864885791715059,0.0001433359183978,6.463508148613661e-05,2022,3,2,75,11,1
2022-03-16,FUNToken,FUN,0.010933267139,0.8961201501877347,0.5249386753883891,0.1058846302748741,1.4729135332166254e-05,6.447591119776715e-05,2022,3,2,75,11,1
2022-03-16,THORChain (ERC20),RUNE,7.15,0.9687108886107636,0.4709730171708912,0.2555168408826945,3.173542731258512e-05,6.446343071522324e-05,2022,3,2,75,11,1
2022-03-16,TrueFi,TRU,0.180166,0.9123904881101376,0.5216680294358135,0.1213704994192798,0.0001666838552578,6.437466529663036e-05,2022,3,2,75,11,1
2022-03-16,agEUR,AGEUR,1.1,0.8848560700876096,0.5306623058053965,0.1101432442895857,6.579589254520386e-05,6.435650706436126e-05,2022,3,2,75,11,1
2022-03-16,Sun Token,SUN,0.01159957152,0.8961201501877347,0.5388389206868356,0.1118854045683313,0.0006063286398463,7.219136225873678e-05,2022,3,2,75,11,1
2022-03-16,Maple,MPL,25.38,0.8748435544430538,0.5126737530662305,0.1378242353852109,5.189962207460108e-05,6.300998219711313e-05,2022,3,2,75,11,1
2022-03-16,Iron Bank EURO,IBEUR,1.08,0.8811013767209012,0.5249386753883891,0.1097560975609755,1.6442245765833536e-06,8.282580038042087e-05,2022,3,2,75,11,1
2022-03-16,AIOZ Network,AIOZ,0.237396,0.939924906132666,0.7628781684382665,0.1546651180797522,0.0002367387472283,6.241855036361938e-05,2022,3,2,75,11,1
2022-03-16,Tomb Shares,TSHARE,2920.47,0.934918648310388,0.5911692559280457,0.0400696864111498,0.0001831427058483,6.169071465219529e-05,2022,3,2,75,11,1
2022-03-16,Beefy.Finance,BIFI,1455.73,0.8961201501877347,0.5666394112837285,0.0965931087882307,2.4679257152958817e-05,6.0860968101173645e-05,2022,3,2,75,11,1
2022-03-16,TitanSwap,TITAN,1.13,0.8811013767209012,0.526573998364677,0.0940766550522647,4.2641189584767517e-07,6.022288877283148e-05,2022,3,2,75,11,1
2022-03-16,Phantasma,SOUL,1.08,0.916145181476846,0.6345053147996729,0.1033681765389082,4.768018424811146e-05,5.967570885163072e-05,2022,3,2,75,11,1
2022-03-16,Tornado Cash,TORN,47.91,0.9098873591989988,0.5331152902698282,0.0942702284165698,0.0001742693948206,5.952231553829938e-05,2022,3,2,75,11,1
2022-03-16,Alchemix,ALCX,95.14,0.916145181476846,0.4938675388389206,0.0838172667440959,0.0001481196095676,5.9124733884369885e-05,2022,3,2,75,11,1
2022-03-16,DODO,DODO,0.391699,0.9224030037546934,0.5805396565821749,0.1080139372822299,0.0009295742253426,5.892694175373676e-05,2022,3,2,75,11,1
2022-03-16,Hoo Token,HOO,1.34,0.8785982478097623,0.5682747342600163,0.1053039101819589,0.0001445822123227,5.891380921913634e-05,2022,3,2,75,11,1
2022-03-16,BTC Standard Hashrate Token,BTCST,15.38,0.921151439299124,0.5461978740801308,0.0925280681378242,0.0001859045783848,5.7912593595501634e-05,2022,3,2,75,11,1
2022-03-16,KardiaChain,KAI,0.033106050211,0.8873591989987485,0.5380212591986917,0.1258226867982965,6.27111234869435e-05,5.776404041561736e-05,2022,3,2,75,11,1
2022-03-16,Klever,KLV,0.021137782806,0.9148936170212766,0.5560098119378577,0.1184668989547038,7.645487812573049e-05,5.697511155014845e-05,2022,3,2,75,11,1
2022-03-16,Orion Protocol,ORN,3.13,0.9637046307884856,0.5846279640228944,0.1122725512969415,0.000183161882522,5.521571273301335e-05,2022,3,2,75,11,1
2022-03-16,BENQI Liquid Staked AVAX,SAVAX,73.3,0.9249061326658324,0.5576451349141455,0.1085946573751451,4.004662532772581e-06,5.5177468462395046e-05,2022,3,2,75,11,1
2022-03-16,PlatON Network,LAT,0.045411075152,0.8948685857321652,0.5363859362224038,0.0967866821525358,7.232550680109859e-05,5.4978815519956105e-05,2022,3,2,75,11,1
2022-03-16,Hathor,HTR,0.479597,0.9461827284105132,0.5666394112837285,0.1128532713898567,5.849670853359313e-05,5.486386363922851e-05,2022,3,2,75,11,1
2022-03-16,Kava Swap,SWP,1.81,0.869837296620776,0.5175797219950939,0.1118854045683313,3.1940105077826346e-05,5.44046617773192e-05,2022,3,2,75,11,1
2022-03-16,Proton,XPR,0.010978430413,0.9086357947434294,0.5118560915780866,0.0950445218737901,8.479341714105184e-05,5.343764667064012e-05,2022,3,2,75,11,1
2022-03-16,Utrust,UTK,0.233365,0.9036295369211514,0.5192150449713818,0.1066589237320944,0.0001053427506259,5.334284783756397e-05,2022,3,2,75,11,1
2022-03-16,Regen,REGEN,0.862787,0.9036295369211514,0.5576451349141455,0.10840108401084,1.9537423045753566e-06,5.249323689434672e-05,2022,3,2,75,11,1
2022-03-16,My Neighbor Alice,ALICE,6.07,0.921151439299124,0.5748160261651676,0.1076267905536197,0.0017139908863681,5.071535639619511e-05,2022,3,2,75,11,1
2022-03-16,BakerySwap,BAKE,0.548429,0.9148936170212766,0.5551921504497137,0.1070460704607045,0.0001900953461347,5.042638522344771e-05,2022,3,2,75,11,1
2022-03-16,QuarkChain,QKC,0.015632618015,0.8923654568210263,0.5331152902698282,0.1043360433604335,3.9289086302518615e-05,4.881754728798348e-05,2022,3,2,75,11,1
2022-03-16,Hydra,HYDRA,8.93,0.8873591989987485,0.4554374488961569,0.1072396438250096,7.680249201628482e-06,4.871868279435741e-05,2022,3,2,75,11,1
2022-03-16,TomoChain,TOMO,1.17,0.9061326658322904,0.5658217497955845,0.1155632984901277,8.977365627117931e-05,4.815909842039798e-05,2022,3,2,75,11,1
2022-03-16,Pylon Protocol,MINE,0.053553941991,0.8948685857321652,0.5658217497955845,0.1260162601626016,1.7716691945339864e-05,4.770563100839272e-05,2022,3,2,75,11,1
2022-03-16,Ellipsis,EPS,0.164725,0.8986232790988735,0.5576451349141455,0.1161440185830429,0.0001408351144393,4.7499331273654776e-05,2022,3,2,75,11,1
2022-03-16,Venus,XVS,8.52,0.902377972465582,0.5339329517579721,0.1058846302748741,0.00013411005691,4.7261957263639227e-05,2022,3,2,75,11,1
2022-03-16,Spookyswap,BOO,12.83,0.916145181476846,0.5053147996729355,0.0869144405729771,8.846563796708247e-05,6.28665822902999e-05,2022,3,2,75,11,1
2022-03-16,Seedify.fund,SFUND,4.33,0.9011264080100124,0.5551921504497137,0.0768486256291134,5.942402412305339e-05,4.7121731278199845e-05,2022,3,2,75,11,1
2022-03-16,Hermez Network,HEZ,6.09,0.8923654568210263,0.5306623058053965,0.1107239643825009,1.8265479672450645e-06,4.689943951575207e-05,2022,3,2,75,11,1
2022-03-16,Alpine F1 Team Fan Token,ALPINE,8.76,0.8848560700876096,0.5682747342600163,0.440572977158343,0.0026499003183372,4.400935021663257e-05,2022,3,2,75,11,1
2022-03-16,ICHI,ICHI,22.69,0.9098873591989988,0.5682747342600163,0.1337591947348044,1.5710390710493002e-05,4.334064763716252e-05,2022,3,2,75,11,1
2022-03-16,JasmyCoin,JASMY,0.021231711358,0.8873591989987485,0.7350776778413737,0.2847464188927603,0.0082896681857497,4.3294186995176135e-05,2022,3,2,75,11,1
2022-03-16,CRYPTO20,C20,2.94,0.8886107634543179,0.489779231398201,0.1058846302748741,9.165001871223836e-07,4.279419322052267e-05,2022,3,2,75,11,1
2022-03-16,Decentral Games Governance,XDG,0.32163,0.8936170212765958,0.5388389206868356,0.10840108401084,2.0983699816672984e-06,4.263921745674589e-05,2022,3,2,75,11,1
2022-03-16,Metal,MTL,1.52,0.9111389236545684,0.5519215044971381,0.1066589237320944,0.0002156371048268,4.165556213622175e-05,2022,3,2,75,11,1
2022-03-16,Wilder World,WILD,1.17,0.9624530663329162,0.526573998364677,0.0834301200154858,8.174603482925064e-05,4.040411187110135e-05,2022,3,2,75,11,1
2022-03-16,Wrapped Centrifuge,WCFG,0.486023,0.886107634543179,0.5453802125919869,0.1064653503677893,2.9381909184029995e-05,4.028894736470316e-05,2022,3,2,75,11,1
2022-03-16,Bitcoin Diamond,BCD,0.515751,0.8911138923654569,0.5486508585445625,0.1049167634533488,1.4217371876133434e-05,3.971844691767927e-05,2022,3,2,75,11,1
2022-03-16,cBAT,CBAT,0.013887822764,0.8798498122653317,0.5290269828291086,0.1076267905536197,0.0001458623372831,3.970992900445105e-05,2022,3,2,75,11,1
2022-03-16,sUSD,SUSD,0.995877,0.8798498122653317,0.5290269828291086,0.1076267905536197,0.0001458623372831,3.8419583705296296e-05,2022,3,2,75,11,1
2022-03-16,sETH,SETH,2732.47,0.9123904881101376,0.5560098119378577,0.1205962059620596,8.715622154365822e-05,3.778881096818014e-05,2022,3,2,75,11,1
2022-03-16,Bounce,AUCTION,13.1,0.9011264080100124,0.5429272281275551,0.1132404181184668,3.0051418473807087e-05,3.676023235370006e-05,2022,3,2,75,11,1
2022-03-16,Augur,REP,13.43,0.904881101376721,0.5445625511038429,0.1051103368176538,0.0001364439841073,3.5364271373717615e-05,2022,3,2,75,11,1
2022-03-16,Adventure Gold,AGLD,1.1,0.8785982478097623,0.6827473426001633,0.1269841269841269,0.0009879340217465,2.487718284175816e-05,2022,3,2,75,11,1
2022-03-16,Neutrino System Base Token,NSBT,36.47,0.8986232790988735,0.6017988552739165,0.1755710414246999,6.3044652619829e-06,3.3856197387870164e-05,2022,3,2,75,11,1
2022-03-16,Platypus Finance,PTP,4.82,0.937421777221527,0.4881439084219132,0.0783972125435539,5.055432058843973e-05,3.3198537168226515e-05,2022,3,2,75,11,1
2022-03-16,Ampleforth,AMPL,1.12,0.904881101376721,0.6475878986099755,0.1535036778939217,0.000169958164419,3.313628037187532e-05,2022,3,2,75,11,1
2022-03-16,Wanchain,WAN,0.473501,0.9036295369211514,0.5363859362224038,0.1033681765389082,0.0001260090428338,3.26538920027474e-05,2022,3,2,75,11,1
2022-03-16,IDEX,IDEX,0.142817,0.8973717146433041,0.526573998364677,0.1045296167247386,0.000396514322282,3.248440872503367e-05,2022,3,2,75,11,1
2022-03-16,Dopex Rebate Token,RDPX,101.45,0.9511889862327908,0.5609157808667211,0.129887727448703,6.03819257303925e-05,3.1937120558036985e-05,2022,3,2,75,11,1
2022-03-16,Everipedia,IQ,0.009006140462,0.8898623279098873,0.5535568274734259,0.1122725512969415,5.848756034540138e-05,3.086024756624168e-05,2022,3,2,75,11,1
2022-03-16,ZoidPay,ZPAY,0.309582,0.9274092615769712,0.5682747342600163,0.1699574138598528,3.4549427261101917e-06,3.081593122192727e-05,2022,3,2,75,11,1
2022-03-16,Electroneum,ETN,0.005086662997,0.902377972465582,0.5494685200327064,0.1047231900890437,3.0526986173918933e-06,3.050248103561206e-05,2022,3,2,75,11,1
2022-03-16,KeeperDAO,ROOK,108.14,0.8873591989987485,0.5461978740801308,0.1078203639179248,7.255307229755165e-06,2.7946480787900503e-05,2022,3,2,75,11,1
2022-03-16,cUNI,CUNI,0.177688,0.8823529411764707,0.5347506132461161,0.1080139372822299,1.4132587158401533e-05,2.730599685651993e-05,2022,3,2,75,11,1
2022-03-16,Dvision Network,DVI,0.348705,0.8948685857321652,0.5650040883074406,0.0753000387146728,1.5430784105741554e-05,2.6002069287255444e-05,2022,3,2,75,11,1
2022-03-16,AllianceBlock,ALBT,0.222035,0.9123904881101376,0.5895339329517579,0.1169183120402632,1.0259641274857808e-05,2.5569153112793805e-05,2022,3,2,75,11,1
2022-03-16,Bonfida,FIDA,1.61,0.9061326658322904,0.5339329517579721,0.0859465737514517,7.580592636828621e-05,2.510427607844017e-05,2022,3,2,75,11,1
2022-03-16,Avalaunch,XAVA,3.78,0.9173967459324156,0.5543744889615698,0.1037553232675183,1.225144349445736e-05,2.3993600759581444e-05,2022,3,2,75,11,1
2022-03-16,HUNT,HUNT,0.769839,0.8873591989987485,0.5641864268192968,0.1018195896244676,0.0012595871571625,2.3328068235563946e-05,2022,3,2,75,11,1
2022-03-16,Railgun,RAIL,1.78,0.8973717146433041,0.5739983646770236,0.100077429345722,7.748946916728843e-06,4.712900436477474e-05,2022,3,2,75,11,1
2022-03-16,ShareToken,SHR,0.007189378251,0.8973717146433041,0.490596892886345,0.08130081300813,3.829069101688165e-06,4.745725072048283e-06,2022,3,2,75,11,1
2022-03-16,Banana,BANANA,18.71,0.9011264080100124,0.4129190515126736,0.2450638792102206,9.508005420144156e-06,2.273977553015248e-05,2022,3,2,75,11,1
2022-03-16,chrono.tech,TIME,118.16,0.9098873591989988,0.5576451349141455,0.0795586527293844,5.09593781965453e-06,2.250185642523594e-05,2022,3,2,75,11,1
2022-03-16,Celo Dollar,CUSD,0.999208,0.8848560700876096,0.5322976287816843,0.108207510646535,1.3306799197137337e-05,2.213983866983479e-05,2022,3,2,75,11,1
2022-03-16,CertiK,CTK,1.18,0.9011264080100124,0.5609157808667211,0.1157568718544328,0.0001362999260343,2.209864856719839e-05,2022,3,2,75,11,1
2022-03-16,Adshares,ADS,3.46,0.8986232790988735,0.579721995094031,0.1716995741385985,2.1126894852972637e-05,2.199567588788827e-05,2022,3,2,75,11,1
2022-03-16,DFI.money,YFII,2051.79,0.9086357947434294,0.5985282093213409,0.1281455671699574,0.0002912657462123,2.0423003646032184e-05,2022,3,2,75,11,1
2022-03-16,Gains Farm,GFARM2,2267.65,0.8973717146433041,0.5551921504497137,0.1149825783972125,2.304255998179136e-06,1.971224757483908e-05,2022,3,2,75,11,1
2022-03-16,Gitcoin,GTC,5.67,0.9311639549436797,0.5772690106295992,0.1070460704607045,0.0002252044871666,1.8754861189437027e-05,2022,3,2,75,11,1
2022-03-16,Biswap,BSW,0.357696,0.904881101376721,0.5625511038430089,0.1368563685636856,8.93124149789904e-05,1.8366513932813654e-05,2022,3,2,75,11,1
2022-03-16,Clover Finance,CLV,0.305749,0.9061326658322904,0.5363859362224038,0.1049167634533488,0.0001417217810039,1.7803780121648547e-05,2022,3,2,75,11,1
2022-03-16,SafePal,SFP,0.733022,0.9148936170212766,0.5470155355682746,0.1004645760743321,0.0002553223076781,1.6733196983781653e-05,2022,3,2,75,11,1
2022-03-16,Enzyme,MLN,53.93,0.9061326658322904,0.5445625511038429,0.1169183120402632,0.0001242296339268,1.6088023689884065e-05,2022,3,2,75,11,1
2022-03-16,Crabada,CRA,0.908045,0.939924906132666,0.6148814390842191,0.1140147115756871,4.371917410767276e-05,1.6021983445236652e-05,2022,3,2,75,11,1
2022-03-16,Covalent,CQT,0.308264,0.9086357947434294,0.4963205233033523,0.0795586527293844,7.706342250853913e-05,1.584986747512879e-05,2022,3,2,75,11,1
2022-03-16,Aergo,AERGO,0.216541,0.8948685857321652,0.5306623058053965,0.0809136662795199,0.000154637900783,1.5798486803988816e-05,2022,3,2,75,11,1
2022-03-16,Nerve Finance,NRV,0.01746492327,0.8823529411764707,0.5053147996729355,0.0911730545876887,6.408828828518406e-07,1.5434292534904993e-05,2022,3,2,75,11,1
2022-03-16,Swarm,BZZ,1.2,0.8973717146433041,0.5682747342600163,0.1064653503677893,2.5900453972896143e-05,1.5136489020664973e-05,2022,3,2,75,11,1
2022-03-16,BENQI,QI,0.049616183289,0.9261576971214018,0.5372035977105477,0.1035617499032132,0.0001700384440855,1.458805138640662e-05,2022,3,2,75,11,1
2022-03-16,Somnium Space CUBEs,CUBE,5.9,0.9111389236545684,0.5731807031888797,0.1300813008130081,3.850886667488883e-06,1.374350093414961e-05,2022,3,2,75,11,1
2022-03-16,Rai Reflex Index,RAI,3.03,0.8823529411764707,0.5273916598528209,0.1085946573751451,1.7482619152757953e-05,1.3689463086447372e-05,2022,3,2,75,11,1
2022-03-16,PEAKDEFI,PEAK,0.056409521696,0.886107634543179,0.5339329517579721,0.0741385985288424,8.972152885921872e-07,1.3560006269063675e-05,2022,3,2,75,11,1
2022-03-16,Propy,PRO,1.31,0.90738423028786,0.4963205233033523,0.0714285714285714,2.3810973268434044e-05,1.352360475425725e-05,2022,3,2,75,11,1
2022-03-16,Aurory,AURY,8.02,0.8886107634543179,0.5298446443172525,0.1064653503677893,2.6362161304860862e-05,1.3522834147281382e-05,2022,3,2,75,11,1
2022-03-16,mStable USD,MUSD,0.999331,0.8823529411764707,0.5306623058053965,0.1080139372822299,3.57487029508439e-06,1.2212460798596692e-05,2022,3,2,75,11,1
2022-03-16,bZx Protocol,BZRX,0.177963,0.9086357947434294,0.8773507767784137,0.2009291521486643,2.8739119508065805e-10,1.0845454280388028e-05,2022,3,2,75,11,1
2022-03-16,ShapeShift FOX Token,FOX,0.273188,0.8986232790988735,0.5290269828291086,0.1070460704607045,1.0248387277308703e-05,1.057928946593303e-05,2022,3,2,75,11,1
2022-03-16,Vulcan Forged,PYR,8.73,0.9148936170212766,0.5600981193785772,0.0994967092528067,0.0006650004412498,0.0001831483004458,2022,3,2,75,11,1
2022-03-16,Handshake,HNS,0.156275,0.904881101376721,0.4840556009811937,0.0871080139372822,3.4028843570793644e-06,1.0279518197759648e-05,2022,3,2,75,11,1
2022-03-16,Kin,KIN,4.1143641e-05,0.853566958698373,0.6050695012264922,0.1064653503677893,1.989228644393154e-05,1.0083593307106491e-05,2022,3,2,75,11,1
2022-03-16,SingularityNET,AGIX,0.084142124159,0.9136420525657072,0.525756336876533,0.1010452961672473,1.498490486542182e-05,1.0499471077830846e-05,2022,3,2,75,11,1
2022-03-16,Vader Protocol,VADER,0.014381539264,0.8322903629536922,0.4497138184791495,0.0427797135114208,2.556107345171441e-05,9.268912251327055e-06,2022,3,2,75,11,1
2022-03-16,RIZON,ATOLO,0.035663494252,0.9386733416770964,0.5470155355682746,0.1049167634533488,5.716789104690938e-06,9.30249035495602e-06,2022,3,2,75,11,1
2022-03-16,Sai,SAI,1.0,0.8886107634543179,0.5224856909239575,0.0942702284165698,7.021061829848882e-06,8.856593705464482e-06,2022,3,2,75,11,1
2022-03-16,Sovryn,SOV,3.43,0.8886107634543179,0.5224856909239575,0.0942702284165698,7.021061829848882e-06,8.807125376719449e-06,2022,3,2,75,11,1
2022-03-16,Badger DAO,BADGER,7.32,0.9111389236545684,0.5502861815208503,0.1068524970963995,7.121465784363277e-05,8.777548501619017e-06,2022,3,2,75,11,1
2022-03-16,TempleDAO,TEMPLE,0.666697,0.90738423028786,0.525756336876533,0.1031746031746031,2.576896171318897e-05,8.023156488257412e-06,2022,3,2,75,11,1
2022-03-16,Wrapped NXM,WNXM,26.65,0.9148936170212766,0.5478331970564185,0.1089818041037553,6.842411523049823e-05,6.668499011269004e-06,2022,3,2,75,11,1
2022-03-16,Hifi Finance,MFT,0.00755611809,0.8948685857321652,0.4840556009811937,0.1180797522260936,0.001003749564839,6.39889739279289e-06,2022,3,2,75,11,1
2022-03-16,Dock,DOCK,0.033479547514,0.9111389236545684,0.526573998364677,0.1080139372822299,5.593978993399714e-05,6.0282341487611615e-06,2022,3,2,75,11,1
2022-03-16,Sifchain,EROWAN,0.091107956047,0.9136420525657072,0.508585445625511,0.1035617499032132,6.630858808078828e-05,5.865362885082849e-06,2022,3,2,75,11,1
2022-03-16,Retreeb,TREEB,0.225841,0.9249061326658324,0.6402289452166802,0.1215640727835849,1.56302836512516e-05,5.61190406524664e-06,2022,3,2,75,11,1
2022-03-16,Presearch,PRE,0.179852,0.9086357947434294,0.4938675388389206,0.1080139372822299,1.0336986616909248e-05,5.593636298541172e-06,2022,3,2,75,11,1
2022-03-16,PlatonCoin,PLTC,0.640304,0.8798498122653317,0.543744889615699,0.1324041811846689,4.8405135010477085e-06,4.922767514511871e-06,2022,3,2,75,11,1
2022-03-16,Aave [OLD],LEND,1.36,0.9136420525657072,0.5936222403924775,0.1153697251258226,8.851597026286959e-08,4.809354270455149e-06,2022,3,2,75,11,1
2022-03-16,Circuits of Value,COVAL,0.038262750519,0.8798498122653317,0.5568274734260016,0.1006581494386372,1.0376996994698854e-05,4.173267180214465e-06,2022,3,2,75,11,1
2022-03-16,DeFi Pulse Index,DPI,155.37,0.9173967459324156,0.5625511038430089,0.1184668989547038,3.577045147371487e-06,9.00143044635478e-06,2022,3,2,75,11,1
2022-03-16,Travala.com,AVA,1.33,0.9036295369211514,0.5453802125919869,0.1178861788617886,6.823719875893497e-05,3.80538353358565e-06,2022,3,2,75,11,1
2022-03-16,SuperRare,RARE,0.458127,0.9036295369211514,0.5519215044971381,0.1136275648470769,0.0002834451327345,6.363680138539679e-07,2022,3,2,75,11,1
2022-03-16,EverRise,RISE,0.000950733762,0.8973717146433041,0.5944399018806213,0.113821138211382,7.305052660639397e-06,7.345482394128622e-07,2022,3,2,75,11,1
2022-03-16,GuildFi,GF,1.54,0.8873591989987485,0.5339329517579721,0.1159504452187378,0.0001259738827218,7.734123460769485e-07,2022,3,2,75,11,1
2022-03-16,ARPA Chain,ARPA,0.068515692234,0.916145181476846,0.5494685200327064,0.1064653503677893,0.0002561201159921,1.4459215693709155e-06,2022,3,2,75,11,1
2022-03-16,Automata,ATA,0.367835,0.9198998748435544,0.5617334423548649,0.1147890050329074,0.0001815566689268,2.286515895514368e-05,2022,3,2,75,11,1
2022-03-16,OpenDAO,SOS,1.708294e-06,0.918648310387985,0.5715453802125919,0.0905923344947735,0.0002482494291294,2.300518262403589e-06,2022,3,2,75,11,1
2022-03-16,Carry,CRE,0.007639549275,0.8986232790988735,0.5094031071136549,0.1078203639179248,0.0002613398650455,1.5185429006834558e-06,2022,3,2,75,11,1
2022-03-16,cVault.finance,CORE,6768.4,0.9011264080100124,0.5535568274734259,0.1087882307394502,5.100770824736967e-06,3.5364159262000447e-06,2022,3,2,75,11,1
2022-03-16,Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,66.16,0.9424280350438048,0.5772690106295992,0.1310491676345334,4.047098043469626e-05,3.5425794933665423e-06,2022,3,2,75,11,1
2022-03-16,ChainX,PCX,1.77,0.948685857321652,0.668847097301717,0.1231126596980255,7.681819928280273e-06,3.556254545587087e-06,2022,3,2,75,11,1
2022-03-16,IRISnet,IRIS,0.05572426797,0.9086357947434294,0.5216680294358135,0.102787456445993,0.0001083559394267,3.6640763788272783e-06,2022,3,2,75,11,1
2022-03-16,Redacted Cartel,BTRFLY,114.27,0.8923654568210263,0.5314799672935404,0.0685249709639953,1.0028312938733423e-05,3.743122871313176e-06,2022,3,2,75,11,1
2022-03-16,ThunderCore,TT,0.007869637878,0.8886107634543179,0.525756336876533,0.1114982578397212,0.0002347671745871,2.695790672686328e-06,2022,3,2,75,11,1
2022-03-17,Cardano,ADA,0.838396,0.8836045056320401,0.5429272281275551,0.105497483546264,0.0135399436384858,0.0345690224305476,2022,3,3,76,11,1
2022-03-17,Solana,SOL,90.62,0.9011264080100124,0.5756336876533114,0.1134339914827719,0.0331749350283682,0.037634524950481,2022,3,3,76,11,1
2022-03-17,Terra,LUNA,87.64,0.8811013767209012,0.5118560915780866,0.0851722802942314,0.0268467201895422,0.0414823718137027,2022,3,3,76,11,1
2022-03-17,XRP,XRP,0.796926,0.8886107634543179,0.5412919051512673,0.1153697251258226,0.062879934485824,0.0493247652633485,2022,3,3,76,11,1
2022-03-17,LEO Token,LEO,6.23,0.886107634543179,0.5641864268192968,0.1211769260549748,1.8499552465032557e-05,0.0074414125942229,2022,3,3,76,11,1
2022-03-17,BNB,BNB,389.61,0.8836045056320401,0.5412919051512673,0.1060782036391792,0.024602652934976,0.0844000035245279,2022,3,3,76,11,1
2022-03-17,Tether,USDT,1.0,0.8811013767209012,0.5282093213409648,0.1080139372822299,0.7617403577508775,0.1032717839852293,2022,3,3,76,11,1
2022-03-17,Ethereum,ETH,2824.42,0.886107634543179,0.5519215044971381,0.1145954316686023,0.2354434479264303,0.4368638520874613,2022,3,3,76,11,1
